,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
78816,A1028228,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76958,A1026345,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-04-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
78814,A1028227,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-05-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76880,A1026268,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76885,A1026273,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-07T00:00:00.000,TREATABLE REHABILITABLE CONTAGIOUS,ADOPTION,2018-04-13T00:00:00.000,TREATABLE REHABILITABLE CONTAGIOUS,APR.2018,FY2018
76617,A1026005,CAT,DOMESTIC LH,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2018-04-04T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2018-04-04T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
60203,A1001929,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
60181,A1001559,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76636,A1026024,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-04-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
60110,A1000105,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-04-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76723,A1026110,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76724,A1026111,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76726,A1026113,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76727,A1026114,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76725,A1026112,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76752,A1026140,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2018-04-05T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
76750,A1026138,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,2018-04-06T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
76747,A1026135,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2018-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76748,A1026136,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,2018-04-06T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
76749,A1026137,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-05T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,2018-04-06T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
76560,A1025946,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2018-04-04T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2018-04-04T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
77138,A1026523,CAT,RUSSIAN BLUE,LAB,OWNER SURRENDER,GENERAL,2018-04-10T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,2018-04-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
77128,A1026512,CAT,AMER SH,LAB,OWNER SURRENDER,EUTHANASIA REQUESTED,2018-04-10T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2018-04-10T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
77284,A1026671,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2018-04-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,TRANSFER,2018-04-25T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
77309,A1026693,CAT,SIAMESE,LAB,OWNER SURRENDER,DEAD ON ARRIVAL,2018-04-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,2018-04-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
77056,A1026444,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2018-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
77053,A1026441,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
77040,A1026432,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-04-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2018,FY2018
76439,A1025839,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,DEAD ON ARRIVAL,2018-04-03T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,2018-04-03T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2018,FY2018
119215,A1063142,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119266,A1063182,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119599,A1063475,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120892,A1064564,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120996,A1064661,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120995,A1064660,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120970,A1064633,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119263,A1063178,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121016,A1064675,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,RETURN30,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121411,A1065101,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121413,A1065103,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121414,A1065104,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121430,A1065119,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121331,A1065031,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121332,A1065032,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121333,A1065033,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-22T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2019-04-22T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2019,FY2019
121526,A1065198,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119532,A1063417,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119531,A1063416,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119527,A1063412,CAT,DOMESTIC MH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119530,A1063415,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119529,A1063414,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121084,A1064740,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121116,A1064769,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119113,A1063059,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119112,A1063058,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121221,A1064924,CAT,SIAMESE,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121213,A1064916,CAT,SIAMESE,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119756,A1063604,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119757,A1063605,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119758,A1063606,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120299,A1064050,CAT,DOMESTIC MH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120348,A1064088,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120216,A1063979,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119744,A1063595,CAT,DOMESTIC MH,LAB,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2019-04-09T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2019,FY2019
120250,A1064010,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119410,A1063316,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119408,A1063314,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119395,A1063299,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119273,A1063188,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119437,A1063334,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119436,A1063333,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119274,A1063189,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120446,A1064175,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2019-04-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2019,FY2019
120447,A1064176,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120451,A1064179,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120452,A1064180,CAT,DOMESTIC MH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120382,A1064115,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120383,A1064116,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120384,A1064117,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120385,A1064118,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120386,A1064119,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119735,A1063588,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120401,A1064133,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120509,A1064233,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-05-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120510,A1064234,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
96948,A0999713,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
118825,A1062829,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
96674,A0983515,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
118849,A1062854,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,2019-04-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122261,A1066073,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122287,A1066099,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122232,A1066041,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2019-04-30T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,APR.2019,FY2019
