,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
121414,A1065104,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121531,A1065202,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121532,A1065203,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121533,A1065204,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121512,A1065186,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121494,A1065173,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121495,A1065174,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121493,A1065172,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2019-04-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121084,A1064740,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119550,A1063431,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,SURGERY,2019-04-24T00:00:00.000,HEALTHY,ADOPTION,2019-04-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119202,A1063132,CAT,SIAMESE,UNAVAILABLE,STRAY,AT LARGE,2019-04-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119543,A1063426,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,SURGERY,2019-04-24T00:00:00.000,HEALTHY,ADOPTION,2019-04-24T00:00:00.000,HEALTHY,APR.2019,FY2019
119113,A1063059,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119112,A1063058,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121221,A1064924,CAT,SIAMESE,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121213,A1064916,CAT,SIAMESE,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119756,A1063604,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119757,A1063605,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119758,A1063606,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120133,A1063899,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120162,A1063922,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120348,A1064088,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120216,A1063979,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120221,A1063984,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120270,A1064032,CAT,DOMESTIC SH,IMPOUNDED,STRAY,CONFINED,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120250,A1064010,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119410,A1063316,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119408,A1063314,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119395,A1063299,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119826,A1063665,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-04-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119820,A1063661,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120709,A1064416,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120638,A1064359,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-04-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119676,A1063538,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120833,A1064513,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-18T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-04-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119273,A1063188,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120832,A1064512,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119437,A1063334,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119436,A1063333,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119274,A1063189,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120771,A1064469,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,CONFINED,2019-04-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
95201,A0650292,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
119735,A1063588,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120353,A1064091,CAT,DOMESTIC SH,AVAILABLE,FOSTER,RETURN,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
120410,A1064143,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2019-04-15T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-04-20T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,APR.2019,FY2019
120417,A1064150,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-04-15T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2019-04-20T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,APR.2019,FY2019
120401,A1064133,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122364,A1066161,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122389,A1066180,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122362,A1066160,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122361,A1066159,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
96948,A0999713,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
118825,A1062829,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
96674,A0983515,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
118871,A1062867,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122275,A1066086,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122261,A1066073,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122287,A1066099,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122356,A1066157,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121832,A1065729,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121615,A1065280,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2019-04-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121841,A1065735,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121842,A1065736,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121848,A1065741,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121641,A1065308,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121648,A1065315,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121630,A1065297,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2019-04-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121631,A1065298,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-04-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
118944,A1062918,CAT,DOMESTIC SH,IMPOUNDED,STRAY,AT LARGE,2019-04-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121994,A1065863,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121993,A1065862,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121983,A1065857,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121982,A1065855,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
122056,A1065921,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121927,A1065809,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121930,A1065811,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
96971,A1000609,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-04-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-04-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
121958,A1065833,CAT,DOMESTIC LH,IMPOUNDED,STRAY,AT LARGE,2019-04-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-05-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,APR.2019,FY2019
40434,A1099517,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-05T00:00:00.000,APP SICK,ADOPTION,2020-04-09T00:00:00.000,APP WNL,APR.2020,FY2020
39516,A1099473,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2020-04-03T00:00:00.000,APP WNL,ADOPTION,2020-04-07T00:00:00.000,APP WNL,APR.2020,FY2020
42756,A1100429,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2020-04-27T00:00:00.000,APP WNL,ADOPTION,2020-05-01T00:00:00.000,APP WNL,APR.2020,FY2020
40913,A1099791,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-11T00:00:00.000,UNKNOWN,ADOPTION,2020-04-14T00:00:00.000,APP WNL,APR.2020,FY2020
42167,A1100199,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-22T00:00:00.000,APP WNL,ADOPTION,2020-04-23T00:00:00.000,APP WNL,APR.2020,FY2020
42004,A1100198,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-22T00:00:00.000,APP WNL,ADOPTION,2020-04-23T00:00:00.000,APP WNL,APR.2020,FY2020
40763,A1099546,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-06T00:00:00.000,APP INJ,ADOPTION,2020-04-12T00:00:00.000,APP WNL,APR.2020,FY2020
42573,A1100286,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2020-04-24T00:00:00.000,APP WNL,ADOPTION,2020-04-29T00:00:00.000,APP WNL,APR.2020,FY2020
41900,A1100200,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-22T00:00:00.000,APP WNL,ADOPTION,2020-04-23T00:00:00.000,APP WNL,APR.2020,FY2020
42651,A1099648,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2020-04-30T00:00:00.000,UNKNOWN,ADOPTION,2020-04-30T00:00:00.000,UNKNOWN,APR.2020,FY2020
40636,A1099649,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-08T00:00:00.000,APP WNL,ADOPTION,2020-04-11T00:00:00.000,APP WNL,APR.2020,FY2020
40638,A1099650,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-08T00:00:00.000,APP WNL,ADOPTION,2020-04-11T00:00:00.000,APP WNL,APR.2020,FY2020
41927,A1100201,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2020-04-22T00:00:00.000,APP WNL,ADOPTION,2020-04-23T00:00:00.000,APP WNL,APR.2020,FY2020
12459,A1145128,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2022-04-15T00:00:00.000,APP WNL,ADOPTION,2022-04-18T00:00:00.000,APP WNL,APR.2022,FY2022
9280,A1145113,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-04-15T00:00:00.000,APP WNL,ADOPTION,2022-04-17T00:00:00.000,APP WNL,APR.2022,FY2022
12549,A1145550,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,PICK UP,2022-04-20T00:00:00.000,APP WNL,ADOPTION,2022-04-22T00:00:00.000,APP WNL,APR.2022,FY2022
12534,A1145033,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2022-04-14T00:00:00.000,APP SICK,ADOPTION,2022-04-18T00:00:00.000,APP WNL,APR.2022,FY2022
9550,A1144498,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2022-04-08T00:00:00.000,APP WNL,ADOPTION,2022-04-10T00:00:00.000,APP WNL,APR.2022,FY2022
9551,A1145268,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2022-04-17T00:00:00.000,APP WNL,ADOPTION,2022-04-17T00:00:00.000,APP WNL,APR.2022,FY2022
12535,A1144253,CAT,DOMESTIC SH,UNAVAILABLE,CONFISCATED,EVICTION,2022-04-05T00:00:00.000,APP WNL,ADOPTION,2022-04-18T00:00:00.000,APP WNL,APR.2022,FY2022
10603,A1144500,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2022-04-08T00:00:00.000,APP WNL,ADOPTION,2022-04-10T00:00:00.000,APP WNL,APR.2022,FY2022
10679,A1145256,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,URGENT,2022-04-16T00:00:00.000,APP WNL,ADOPTION,2022-04-17T00:00:00.000,APP WNL,APR.2022,FY2022
10651,A1145400,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2022-04-19T00:00:00.000,APP WNL,ADOPTION,2022-04-20T00:00:00.000,APP WNL,APR.2022,FY2022
